latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
57.4462,-3.8759,300.6,1.6,1.2,2022-03-25,1225,Aqua,MODIS,39,6.03,287.6,9.6,D,0
55.6023,-2.8897,300.6,1.7,1.3,2022-03-25,1225,Aqua,MODIS,26,6.03,287.6,8.4,D,0
57.4798,-3.619,311.8,1.5,1.2,2022-03-25,1225,Aqua,MODIS,72,6.03,288.4,21.7,D,0
57.4745,-3.6427,301.3,1.6,1.2,2022-03-25,1225,Aqua,MODIS,46,6.03,288.9,9.2,D,0
51.8221,-3.1777,305,3.2,1.7,2022-03-25,1402,Aqua,MODIS,56,6.03,286.3,38.5,D,0
51.8172,-3.1813,304.4,3.2,1.7,2022-03-25,1402,Aqua,MODIS,55,6.03,286.9,37.3,D,0
51.7797,-3.9147,310.7,1.1,1.1,2022-03-25,2141,Terra,MODIS,81,6.03,276.7,16.2,N,0
51.7832,-3.922,308.9,1.1,1.1,2022-03-25,2141,Terra,MODIS,76,6.03,277.4,15.5,N,0
52.9379,-3.6831,321.7,1.1,1,2022-03-25,2142,Terra,MODIS,100,6.03,275.6,27.2,N,0
52.9353,-3.6987,306.8,1.1,1,2022-03-25,2142,Terra,MODIS,69,6.03,274.2,13.7,N,0
56.8867,-2.8373,315.5,1.1,1,2022-03-26,1112,Terra,MODIS,76,6.03,288.1,15.5,D,0
56.8705,-3.4686,307.5,1.1,1,2022-03-26,1112,Terra,MODIS,65,6.03,285.5,10.2,D,0
56.5795,-3.8859,300.3,1.1,1.1,2022-03-26,1112,Terra,MODIS,35,6.03,285.4,6.1,D,0
55.4382,-2.3132,321.2,1,1,2022-03-26,1112,Terra,MODIS,81,6.03,291.2,18.5,D,0
54.859,-2.2899,302.3,1,1,2022-03-26,1112,Terra,MODIS,39,6.03,292.1,4.6,D,0
54.8635,-4.2708,305.8,1.1,1,2022-03-26,1112,Terra,MODIS,59,6.03,293.5,6.9,D,0
54.8615,-4.2545,318.9,1.1,1,2022-03-26,1112,Terra,MODIS,0,6.03,292.8,18.4,D,0
53.5655,-0.5967,309.4,1,1,2022-03-26,1112,Terra,MODIS,65,6.03,291.5,8.8,D,2
52.9393,0.5845,316.9,1.1,1,2022-03-26,1112,Terra,MODIS,63,6.03,290.2,14,D,0
52.9366,0.5999,313.3,1.1,1,2022-03-26,1112,Terra,MODIS,43,6.03,290.2,10.5,D,0
52.9303,0.5804,321.6,1.1,1,2022-03-26,1112,Terra,MODIS,81,6.03,291.4,19,D,0
52.9277,0.5957,317.8,1.1,1,2022-03-26,1112,Terra,MODIS,78,6.03,290.4,15.1,D,0
52.327,0.3116,302.7,1.1,1,2022-03-26,1113,Terra,MODIS,53,6.03,289.6,4.3,D,0
52.3244,0.3268,300.7,1.1,1,2022-03-26,1113,Terra,MODIS,41,6.03,289.5,3.1,D,0
52.6968,-4.0023,304.6,1,1,2022-03-26,1113,Terra,MODIS,59,6.03,288.7,6.2,D,0
51.8215,-3.1523,323,1,1,2022-03-26,1113,Terra,MODIS,82,6.03,289.3,21.2,D,0
51.8195,-3.1381,302.2,1,1,2022-03-26,1113,Terra,MODIS,51,6.03,289.4,4.8,D,0
51.7935,-3.3487,322.4,1,1,2022-03-26,1113,Terra,MODIS,82,6.03,288.4,20.5,D,0
51.7915,-3.3344,320.9,1,1,2022-03-26,1113,Terra,MODIS,80,6.03,287.6,18.8,D,0
51.82,-3.8751,302.4,1,1,2022-03-26,1113,Terra,MODIS,52,6.03,289.6,4.6,D,0
51.5747,-3.7766,313,1,1,2022-03-26,1113,Terra,MODIS,45,6.03,294.2,9.7,D,2
51.5638,-3.7653,313.6,1,1,2022-03-26,1113,Terra,MODIS,0,6.03,294.4,10.2,D,2
50.8456,0.2285,303.8,1.1,1.1,2022-03-26,1113,Terra,MODIS,57,6.03,289.2,6.3,D,0
51.7861,-3.3576,308.6,1,1,2022-03-26,1306,Aqua,MODIS,67,6.03,290.7,8,D,0
51.8253,-3.1531,313,1,1,2022-03-26,1306,Aqua,MODIS,73,6.03,289.1,11.7,D,0
51.8232,-3.1672,302.3,1,1,2022-03-26,1306,Aqua,MODIS,51,6.03,289.2,4.6,D,0
50.4682,-4.3254,301.7,1,1,2022-03-26,1306,Aqua,MODIS,49,6.03,289.9,4.9,D,0
50.628,-3.8508,300.8,1,1,2022-03-26,1306,Aqua,MODIS,42,6.03,289,4.2,D,0
51.7558,-3.4359,319.9,1,1,2022-03-26,1306,Aqua,MODIS,80,6.03,290.4,16.8,D,0
51.7537,-3.4501,318.3,1,1,2022-03-26,1306,Aqua,MODIS,78,6.03,290.5,15.5,D,0
51.8177,-3.1447,309.1,1,1,2022-03-26,1306,Aqua,MODIS,62,6.03,290.3,8,D,0
51.8156,-3.1589,310.4,1,1,2022-03-26,1306,Aqua,MODIS,68,6.03,290.6,8.8,D,0
51.7882,-3.3433,319,1,1,2022-03-26,1306,Aqua,MODIS,79,6.03,290.1,16.5,D,0
52.9715,-4.154,308,1,1,2022-03-26,1307,Aqua,MODIS,53,6.03,290.8,6,D,0
55.9151,-2.4901,300.8,1.1,1,2022-03-26,1307,Aqua,MODIS,42,6.03,289.2,4.1,D,0
55.9131,-2.5067,300.6,1.1,1,2022-03-26,1307,Aqua,MODIS,39,6.03,290,3.9,D,0
52.1752,-3.9283,333.5,1,1,2022-03-26,1307,Aqua,MODIS,89,6.03,293.6,33.8,D,0
52.8348,-3.822,304.1,1,1,2022-03-26,1307,Aqua,MODIS,58,6.03,290,5.4,D,0
52.9649,-4.1356,311.9,1,1,2022-03-26,1307,Aqua,MODIS,70,6.03,293.8,8.9,D,0
52.9737,-4.1393,349.9,1,1,2022-03-26,1307,Aqua,MODIS,96,6.03,291.8,60.4,D,0
53.5618,-0.5928,307,1.1,1,2022-03-26,1307,Aqua,MODIS,60,6.03,292.9,6.2,D,2
57.2688,-6.2546,303.2,1,1,2022-03-26,1308,Aqua,MODIS,55,6.03,284.6,5.5,D,0
57.358,-6.2195,302.1,1,1,2022-03-26,1308,Aqua,MODIS,41,6.03,286.6,4.7,D,0
57.3556,-6.2356,302.6,1,1,2022-03-26,1308,Aqua,MODIS,30,6.03,288,5.1,D,0
56.0818,-4.1862,309,1,1,2022-03-26,1308,Aqua,MODIS,68,6.03,289.8,8.4,D,0
56.8037,-2.8633,302.9,1.1,1,2022-03-26,1308,Aqua,MODIS,54,6.03,288.5,4.8,D,0
56.89,-2.8321,307.9,1.1,1,2022-03-26,1308,Aqua,MODIS,66,6.03,290,8,D,0
56.8879,-2.8494,333.4,1.1,1,2022-03-26,1308,Aqua,MODIS,88,6.03,290.5,35.4,D,0
57.4954,-4.7504,320.5,1,1,2022-03-26,1308,Aqua,MODIS,57,6.03,286.7,19.3,D,0
51.913,-3.1974,310.7,1.7,1.3,2022-03-26,2224,Terra,MODIS,81,6.03,280.5,30.4,N,0
51.9207,-3.207,324.6,1.7,1.3,2022-03-26,2224,Terra,MODIS,100,6.03,280.2,58.7,N,0
58.1952,-6.5923,303.9,1.5,1.2,2022-03-26,2226,Terra,MODIS,58,6.03,273.1,19.9,N,0
51.9201,-3.1995,301,1,1,2022-03-27,0238,Aqua,MODIS,37,6.03,276.6,9.2,N,0
52.9426,-4.4964,335.5,1,1,2022-03-27,0238,Aqua,MODIS,100,6.03,281.3,40.8,N,0
52.1825,-3.9122,304.5,1,1,2022-03-27,0238,Aqua,MODIS,60,6.03,277,10.5,N,0
58.1931,-6.5499,329,1.1,1,2022-03-27,1154,Terra,MODIS,86,6.03,290.3,31.1,D,0
56.5835,-3.8898,304,1.4,1.2,2022-03-27,1154,Terra,MODIS,58,6.03,288.7,10.9,D,0
58.2051,-6.5619,335.8,1.1,1,2022-03-27,1154,Terra,MODIS,90,6.03,290.7,41.7,D,0
58.202,-6.5441,325.9,1.1,1,2022-03-27,1154,Terra,MODIS,84,6.03,288.6,27.1,D,0
58.1962,-6.5676,358.1,1.1,1,2022-03-27,1154,Terra,MODIS,99,6.03,292,92.2,D,0
56.1931,-3.5022,301.4,1.5,1.2,2022-03-27,1155,Terra,MODIS,47,6.03,290,7.5,D,0
52.9779,-3.9767,303.6,1.8,1.3,2022-03-27,1155,Terra,MODIS,57,6.03,288.4,12.3,D,0
52.9718,-3.9495,303.1,1.8,1.3,2022-03-27,1155,Terra,MODIS,55,6.03,288.9,11.9,D,0
51.9204,-3.187,325.2,2.1,1.4,2022-03-27,1156,Terra,MODIS,84,6.03,287.5,67.4,D,0
51.9276,-3.217,303.1,2.1,1.4,2022-03-27,1156,Terra,MODIS,52,6.03,286,15.1,D,0
51.8766,-3.6337,306,2,1.4,2022-03-27,1156,Terra,MODIS,59,6.03,287.9,18.4,D,0
51.8653,-3.642,306,2,1.4,2022-03-27,1156,Terra,MODIS,62,6.03,288,17.8,D,0
51.8743,-3.6416,314.7,2,1.4,2022-03-27,1156,Terra,MODIS,75,6.03,288.2,35.9,D,0
50.4715,-4.0162,308.3,2.1,1.4,2022-03-27,1156,Terra,MODIS,67,6.03,289.5,25.4,D,0
51.8659,-3.6604,354,3.3,1.7,2022-03-27,1212,Aqua,MODIS,97,6.03,291,403.4,D,0
51.8695,-3.6553,353.2,3.3,1.7,2022-03-27,1212,Aqua,MODIS,97,6.03,290.3,390.5,D,0
51.8575,-3.6975,318.2,3.3,1.7,2022-03-27,1212,Aqua,MODIS,69,6.03,288.7,89.7,D,0
56.1893,-3.498,301.5,2.2,1.4,2022-03-27,1213,Aqua,MODIS,47,6.03,289.9,13.6,D,0
58.1948,-6.5601,356.9,2.5,1.5,2022-03-27,1213,Aqua,MODIS,98,6.03,289.6,288.6,D,0
56.187,-3.4996,301.4,2.2,1.4,2022-03-27,1213,Aqua,MODIS,47,6.03,290,14.2,D,0
58.1889,-6.5576,352.6,2.5,1.5,2022-03-27,1213,Aqua,MODIS,96,6.03,289.6,252.5,D,0
58.1846,-6.5974,314.1,2.5,1.5,2022-03-27,1213,Aqua,MODIS,49,6.03,288.8,44.4,D,0
58.1943,-6.5344,345.5,1.9,1.3,2022-03-27,1351,Aqua,MODIS,93,6.03,289.9,133.3,D,0
58.189,-6.5612,339.6,1.9,1.3,2022-03-27,1351,Aqua,MODIS,90,6.03,290.5,105.9,D,0
58.1923,-6.567,342.2,1.9,1.3,2022-03-27,1351,Aqua,MODIS,91,6.03,290.8,118,D,0
56.6157,-3.6934,300.1,2.4,1.5,2022-03-27,1351,Aqua,MODIS,29,6.03,290.1,13.3,D,0
58.1911,-6.5286,331.8,1.9,1.3,2022-03-27,1351,Aqua,MODIS,84,6.03,289.6,76.5,D,0
52.9526,-4.151,302.7,1.4,1.2,2022-03-27,2129,Terra,MODIS,51,6.03,278.2,13.7,N,0
51.6521,0.8597,303,1,1,2022-03-27,2129,Terra,MODIS,52,6.03,276.3,10.3,N,0
54.1753,-6.0709,301.3,1.5,1.2,2022-03-27,2130,Terra,MODIS,40,6.03,276.6,16.6,N,0
58.204,-6.5391,321.2,1.9,1.3,2022-03-28,1059,Terra,MODIS,74,6.03,289.8,44,D,0
58.2114,-6.5448,329.9,1.9,1.3,2022-03-28,1059,Terra,MODIS,83,6.03,289,69.5,D,0
51.9971,-4.8299,303.4,1.3,1.1,2022-03-28,1101,Terra,MODIS,36,6.03,288.7,7.4,D,0
51.9953,-4.8119,308,1.3,1.1,2022-03-28,1101,Terra,MODIS,66,6.03,288.9,11.7,D,0
51.9419,-4.903,305.4,1.3,1.1,2022-03-28,1101,Terra,MODIS,59,6.03,286.9,9.5,D,0
51.9317,-4.9059,306.6,1.3,1.1,2022-03-28,1101,Terra,MODIS,64,6.03,287.1,10.7,D,0
51.5696,-3.7661,302.8,1.2,1.1,2022-03-28,1101,Terra,MODIS,24,6.03,285.8,6.2,D,2
52.1683,-3.2164,306.8,1.1,1,2022-03-28,1254,Aqua,MODIS,64,6.03,288.2,8.2,D,0
51.5684,-3.7692,305.7,1.2,1.1,2022-03-28,1254,Aqua,MODIS,0,6.03,292.1,7.8,D,2
52.1656,-3.2321,305.4,1.1,1,2022-03-28,1254,Aqua,MODIS,61,6.03,287,7.2,D,0
52.0314,-3.9844,302.7,1.2,1.1,2022-03-28,1254,Aqua,MODIS,53,6.03,288.1,6.2,D,0
51.9923,-4.8189,314.2,1.2,1.1,2022-03-28,1254,Aqua,MODIS,74,6.03,289.7,17.9,D,0
51.9891,-4.8358,302.3,1.2,1.1,2022-03-28,1254,Aqua,MODIS,51,6.03,289.3,7,D,0
55.8079,-3.7599,337.8,1,1,2022-03-28,1255,Aqua,MODIS,86,6.03,288.6,41.8,D,0
55.8147,-2.7144,305.7,1,1,2022-03-28,1255,Aqua,MODIS,60,6.03,284.6,6.3,D,0
55.8698,-2.6643,301.9,1,1,2022-03-28,1255,Aqua,MODIS,31,6.03,289.5,4.7,D,0
55.8105,-3.744,312.8,1,1,2022-03-28,1255,Aqua,MODIS,73,6.03,288.4,12.2,D,0
58.2065,-6.5555,320.8,1.1,1,2022-03-28,1256,Aqua,MODIS,0,6.03,290.4,19,D,0
57.4184,-7.269,303.4,1.2,1.1,2022-03-28,1256,Aqua,MODIS,0,6.03,288,7.5,D,0
58.4436,-4.3884,318.8,1,1,2022-03-28,1256,Aqua,MODIS,60,6.03,289.5,17,D,0
54.1494,-6.1012,316.9,1.1,1,2022-03-28,2213,Terra,MODIS,94,6.03,276.9,22.1,N,0
53.0076,-3.5003,313.1,1.6,1.2,2022-03-29,1337,Aqua,MODIS,54,6.03,286.9,23.3,D,0
56.8087,-3.424,302.7,1.1,1.1,2022-03-30,1243,Aqua,MODIS,52,6.03,282.2,9.5,D,0
56.9629,-5.8159,317.1,1.3,1.1,2022-03-30,1243,Aqua,MODIS,0,6.03,280.9,27.6,D,0
51.7765,-3.551,303.6,1,1,2022-04-01,2147,Terra,MODIS,56,6.03,267.2,11.4,N,0
52.7729,-0.1439,305,1.1,1.1,2022-04-02,1118,Terra,MODIS,41,6.03,284.3,7,D,0
52.7701,-0.1278,323.1,1.1,1.1,2022-04-02,1118,Terra,MODIS,77,6.03,285.2,24.3,D,0
51.4501,-1.9735,300.4,1.1,1,2022-04-02,1119,Terra,MODIS,36,6.03,283.7,5.6,D,0
51.173,-1.9995,300.6,1.1,1,2022-04-02,1119,Terra,MODIS,37,6.03,283.1,7.6,D,0
53.5696,-0.6099,300.5,1.1,1.1,2022-04-08,2154,Terra,MODIS,29,6.03,274.3,10.8,N,2
53.2449,-3.0049,306.5,1,1,2022-04-09,1124,Terra,MODIS,43,6.03,284.7,7.7,D,0
53.5666,-0.5883,302.4,1.2,1.1,2022-04-09,1124,Terra,MODIS,40,6.03,285.6,7.5,D,2
53.2474,-3.02,325.9,1,1,2022-04-09,1124,Terra,MODIS,84,6.03,286.1,25.5,D,0
55.4388,-2.006,320.1,1,1,2022-04-11,1112,Terra,MODIS,72,6.03,279.8,20.1,D,0
53.1064,-2.4737,301.1,1.2,1.1,2022-04-16,1130,Terra,MODIS,24,6.03,284,4.4,D,2
51.565,-3.7662,312.9,1,1,2022-04-18,1119,Terra,MODIS,55,6.03,292,10.1,D,2
56.9021,-2.5598,312.1,1.1,1.1,2022-04-18,1312,Aqua,MODIS,68,6.03,288.8,14.4,D,0
56.9,-2.5783,322.9,1.1,1.1,2022-04-18,1312,Aqua,MODIS,71,6.03,287.1,25.6,D,0
52.816,-0.1734,311,1.9,1.4,2022-04-19,1216,Aqua,MODIS,37,6.03,292.3,22.9,D,0
51.9424,0.8192,302.5,1,1,2022-04-20,1106,Terra,MODIS,51,6.03,291.9,3.5,D,0
51.369,0.7127,304.6,1,1,2022-04-20,1106,Terra,MODIS,50,6.03,285.5,5.8,D,0
51.5024,-1.7982,302.8,1,1,2022-04-20,1106,Terra,MODIS,54,6.03,289,5.7,D,0
50.6702,-2.33,304.3,1,1,2022-04-20,1258,Aqua,MODIS,44,6.03,288.4,5.3,D,0
51.701,-3.1857,307.9,1.1,1,2022-04-20,1258,Aqua,MODIS,66,6.03,292.8,7,D,0
51.5662,-3.7668,302.3,1,1,2022-04-21,0230,Aqua,MODIS,27,6.03,281.9,7.5,N,2
53.3149,-3.4821,300.1,1.8,1.3,2022-04-21,1341,Aqua,MODIS,0,6.03,287,5.4,D,2
54.3525,-0.7235,302.8,2.5,1.5,2022-04-21,1342,Aqua,MODIS,54,6.03,288.3,19.2,D,0
56.7104,-3.4679,308.3,1.5,1.2,2022-04-22,1053,Terra,MODIS,67,6.03,289.8,15,D,0
53.3945,-1.3809,307.3,1.2,1.1,2022-04-22,1054,Terra,MODIS,65,6.03,284.1,8.4,D,2
52.4523,1.6258,302.6,1,1,2022-04-22,1054,Terra,MODIS,53,6.03,288.3,4.5,D,0
52.5904,0.3937,307.1,1,1,2022-04-22,1246,Aqua,MODIS,64,6.03,294,5.4,D,0
52.7725,-0.3286,314.5,1,1,2022-04-22,1246,Aqua,MODIS,75,6.03,292.9,12.3,D,0
52.9643,-0.0728,308,1,1,2022-04-22,1246,Aqua,MODIS,66,6.03,291.7,6.8,D,0
53.0151,0.0645,303.8,1,1,2022-04-22,1246,Aqua,MODIS,57,6.03,291.7,3.3,D,0
53.1729,-0.4624,313.9,1,1,2022-04-22,1246,Aqua,MODIS,74,6.03,291.9,11,D,0
53.5524,-0.6152,316.4,1,1,2022-04-22,1246,Aqua,MODIS,71,6.03,294.8,12,D,0
53.5638,-0.6042,311.3,1,1,2022-04-22,1246,Aqua,MODIS,19,6.03,296.3,7.3,D,2
54.9064,-1.4763,302.5,1,1,2022-04-22,1246,Aqua,MODIS,39,6.03,291.2,3.7,D,2
54.6752,-6.0011,301.5,1,1,2022-04-23,1136,Terra,MODIS,43,6.03,291.1,4,D,2
51.2623,-0.7056,321.1,4.4,1.9,2022-04-23,1151,Aqua,MODIS,74,6.03,277.8,149,D,0
51.2602,-0.6671,327.6,1.6,1.3,2022-04-23,1328,Aqua,MODIS,85,6.03,284.1,47.2,D,0
51.2583,-0.6906,405.2,1.6,1.3,2022-04-23,1328,Aqua,MODIS,100,6.03,299.5,575.1,D,0
51.2564,-0.7139,369.5,1.6,1.3,2022-04-23,1328,Aqua,MODIS,100,6.03,296.1,225,D,2
51.2714,-0.6694,316.1,1.6,1.3,2022-04-23,1328,Aqua,MODIS,70,6.03,285.9,24.2,D,0
51.2695,-0.6931,357.3,1.6,1.3,2022-04-23,1328,Aqua,MODIS,99,6.03,295.8,157.4,D,0
51.2676,-0.7162,318.2,1.6,1.3,2022-04-23,1328,Aqua,MODIS,57,6.03,292.2,26.1,D,2
54.6646,-7.5289,332.3,1,1,2022-04-23,1329,Aqua,MODIS,83,6.03,290.1,34.4,D,0
55.9198,-5.2428,312.6,1.2,1.1,2022-04-23,1330,Aqua,MODIS,55,6.03,290.2,14.4,D,0
53.567,-0.6066,306.9,1.4,1.2,2022-04-24,1041,Terra,MODIS,37,6.03,293.4,8.8,D,2
53.5651,-0.585,307.1,1.4,1.2,2022-04-24,1041,Terra,MODIS,51,6.03,290.3,9.4,D,2
53.5715,-0.5905,305.8,1.4,1.2,2022-04-24,1041,Terra,MODIS,40,6.03,292.7,8.2,D,2
53.561,-0.5931,304.2,1.4,1.2,2022-04-24,1041,Terra,MODIS,39,6.03,290.5,6.9,D,2
53.5651,-0.6006,303.3,1.3,1.1,2022-04-24,1234,Aqua,MODIS,13,6.03,290.4,5,D,2
52.3835,-2.2548,301.6,1.1,1,2022-04-25,1124,Terra,MODIS,22,6.03,287.9,2.8,D,2
51.4493,-1.9734,305.6,1.8,1.3,2022-04-27,0152,Aqua,MODIS,65,6.03,276.3,28.3,N,0
51.4432,-1.9549,301.7,1.8,1.3,2022-04-27,0152,Aqua,MODIS,43,6.03,275.9,22.7,N,0
51.5694,-3.7705,313.4,1,1,2022-04-27,1112,Terra,MODIS,41,6.03,296.1,10.3,D,2
57.2955,-5.7016,309.8,1.2,1.1,2022-04-28,0234,Aqua,MODIS,78,6.03,276.2,17.3,N,0
52.7274,-2.4416,304.4,1.1,1,2022-04-29,1100,Terra,MODIS,22,6.03,288.2,5,D,2
53.7389,-2.2151,326,1.1,1,2022-04-29,1251,Aqua,MODIS,84,6.03,293.1,24.4,D,0
56.4414,-3.4269,318.3,1,1,2022-04-29,1252,Aqua,MODIS,78,6.03,288.7,14.9,D,0
56.4387,-3.4432,319.2,1,1,2022-04-29,1252,Aqua,MODIS,75,6.03,295.5,15.4,D,0
53.5662,-0.5987,308.7,1.8,1.3,2022-04-30,1142,Terra,MODIS,42,6.03,294.6,12.3,D,2
53.567,-0.609,306.3,1.1,1.1,2022-05-08,1053,Terra,MODIS,42,6.03,287.3,7.1,D,2
53.565,-0.5923,326.1,1.1,1.1,2022-05-08,1053,Terra,MODIS,79,6.03,284,27.7,D,2
51.3528,1.084,356.5,1,1,2022-05-08,1243,Aqua,MODIS,98,6.03,295.7,79.8,D,0
51.2698,1.3273,308.1,1,1,2022-05-08,1243,Aqua,MODIS,54,6.03,295.1,6.6,D,0
51.2675,1.3128,314,1,1,2022-05-08,1243,Aqua,MODIS,72,6.03,295.3,11.1,D,0
51.3551,1.0986,311.5,1,1,2022-05-08,1243,Aqua,MODIS,50,6.03,295.7,8.3,D,2
51.4508,0.6042,321.6,1.1,1,2022-05-08,1243,Aqua,MODIS,79,6.03,292.4,19.8,D,0
51.6112,0.4416,305.2,1.1,1,2022-05-08,1244,Aqua,MODIS,31,6.03,294.3,3.9,D,2
51.8041,0.9239,307.6,1,1,2022-05-08,1244,Aqua,MODIS,43,6.03,293,6.7,D,0
51.813,0.9201,306.5,1,1,2022-05-08,1244,Aqua,MODIS,36,6.03,292.1,5.7,D,0
51.854,0.9966,309,1,1,2022-05-08,1244,Aqua,MODIS,53,6.03,292.7,8,D,0
51.908,0.9823,309.1,1,1,2022-05-08,1244,Aqua,MODIS,48,6.03,292.6,7.1,D,0
51.9298,0.9415,318.9,1,1,2022-05-08,1244,Aqua,MODIS,73,6.03,293.1,14.9,D,0
51.9275,0.9268,318,1,1,2022-05-08,1244,Aqua,MODIS,76,6.03,292.9,13.6,D,0
51.5749,-3.7665,301.5,1.2,1.1,2022-05-09,0215,Aqua,MODIS,33,6.03,274.6,10.7,N,2
51.565,-3.7692,302.3,1.2,1.1,2022-05-09,0215,Aqua,MODIS,10,6.03,274.3,10.6,N,2
53.5695,-0.6175,316.9,1.3,1.1,2022-05-10,1232,Aqua,MODIS,67,6.03,297.1,17.6,D,2
53.5723,-0.6188,313.4,2.4,1.5,2022-05-14,1154,Terra,MODIS,73,6.03,295.9,31.5,D,2
53.5769,-0.6206,312,2.4,1.5,2022-05-14,1154,Terra,MODIS,62,6.03,296.5,27.7,D,2
53.5693,-0.5993,303.3,1.1,1,2022-05-14,2128,Terra,MODIS,54,6.03,282.3,9,N,2
53.5658,-0.6098,318.7,1,1,2022-05-15,1249,Aqua,MODIS,61,6.03,299.4,12.4,D,2
51.5751,-3.7728,308.3,1.5,1.2,2022-05-17,0303,Aqua,MODIS,74,6.03,283.4,21,N,2
51.5706,-3.7588,302.8,1.5,1.2,2022-05-17,0303,Aqua,MODIS,5,6.03,283.5,12.7,N,2
51.6007,0.6887,307.4,1.1,1,2022-05-17,1047,Terra,MODIS,27,6.03,293.2,3.3,D,0
51.2635,-0.6962,315.1,1.2,1.1,2022-05-17,1047,Terra,MODIS,52,6.03,300.7,10.3,D,0
53.5699,-0.596,300.2,1.4,1.2,2022-05-19,0250,Aqua,MODIS,21,6.03,279.7,11.2,N,2
51.3113,0.8952,307.8,1,1,2022-05-22,1254,Aqua,MODIS,21,6.03,292,4.8,D,2
51.7838,-1.4916,305.4,1,1,2022-05-22,1254,Aqua,MODIS,28,6.03,290.7,3.2,D,2
53.0785,-0.8047,300.3,1.1,1.1,2022-05-24,1242,Aqua,MODIS,13,6.03,287.7,3.1,D,2
53.5722,-0.6029,306.5,1.5,1.2,2022-05-24,2204,Terra,MODIS,68,6.03,280.7,19,N,2
53.5703,-0.6251,305.7,1.5,1.2,2022-05-24,2204,Terra,MODIS,65,6.03,280.5,18.1,N,2
52.4551,-1.7184,307.7,1.1,1.1,2022-05-27,1123,Terra,MODIS,49,6.03,295.5,5.6,D,2
51.5654,-3.7695,302.1,1,1,2022-05-28,0243,Aqua,MODIS,47,6.03,281.9,8.6,N,2
51.6305,-1.2569,301,1.2,1.1,2022-05-28,0243,Aqua,MODIS,36,6.03,278.2,10.1,N,0
51.63,-1.2501,308.2,1.2,1.1,2022-05-28,0243,Aqua,MODIS,74,6.03,278.7,16,N,2
51.5692,-3.7673,302.6,1.1,1.1,2022-05-28,2139,Terra,MODIS,46,6.03,285.4,8.6,N,2
53.567,-0.5989,301.9,1,1,2022-05-28,2140,Terra,MODIS,45,6.03,281.5,8.3,N,2
51.567,-3.7694,312.5,1.2,1.1,2022-06-01,1329,Aqua,MODIS,0,6.03,300.5,11.8,D,2
52.3905,1.1616,306.1,1.1,1,2022-06-02,1046,Terra,MODIS,26,6.03,291.9,4.3,D,0
51.5648,-3.7688,304.9,1,1,2022-06-02,2157,Terra,MODIS,62,6.03,285.7,8.8,N,2
51.7984,-0.2049,301.1,1.8,1.3,2022-06-04,1221,Aqua,MODIS,33,6.03,284.8,7.3,D,2
51.5219,-0.7308,305.2,1,1,2022-06-07,1251,Aqua,MODIS,19,6.03,290.2,3.4,D,2
51.5698,-3.7688,305.4,1.2,1.1,2022-06-11,0253,Aqua,MODIS,64,6.03,285.8,11.9,N,2
51.8274,-1.3017,300.3,1.1,1,2022-06-11,2151,Terra,MODIS,25,6.03,284.6,6.8,N,0
52.5031,-1.8641,318.8,1.1,1,2022-06-13,0240,Aqua,MODIS,97,6.03,282.5,22.2,N,2
53.5727,-0.606,320.5,1.1,1.1,2022-06-13,0240,Aqua,MODIS,100,6.03,281.7,25.4,N,2
52.5004,-1.8488,314.8,1.1,1,2022-06-13,0240,Aqua,MODIS,90,6.03,282.6,18.3,N,2
51.566,-3.7679,307.6,1,1,2022-06-15,0228,Aqua,MODIS,72,6.03,285.3,12.2,N,2
54.9655,-1.6716,312,3.1,1.7,2022-06-15,1014,Terra,MODIS,38,6.03,294.6,33.5,D,2
53.568,-0.6213,318,1.1,1,2022-06-16,1244,Aqua,MODIS,42,6.03,296,10.1,D,2
53.5745,-0.6294,309.6,1.7,1.3,2022-06-19,2102,Terra,MODIS,75,6.03,278.7,27.9,N,2
53.5799,-0.6055,304.4,1.7,1.3,2022-06-19,2102,Terra,MODIS,52,6.03,276.1,20.6,N,2
51.5699,-3.7698,306.6,1.1,1,2022-06-20,0245,Aqua,MODIS,69,6.03,284.4,11.9,N,2
53.7834,-0.4194,315.1,1.8,1.3,2022-06-20,1219,Aqua,MODIS,70,6.03,294.1,23,D,2
53.5687,-0.5958,301.2,1,1,2022-06-20,2145,Terra,MODIS,39,6.03,285.1,7.3,N,2
51.565,-3.7684,312.6,1.1,1,2022-06-21,1301,Aqua,MODIS,0,6.03,288.1,10.9,D,2
51.5722,-3.7669,306.2,1,1,2022-06-22,0232,Aqua,MODIS,67,6.03,287.4,8.7,N,2
52.0025,-2.1171,310.4,2.7,1.6,2022-06-22,1159,Terra,MODIS,62,6.03,296.8,23,D,2
51.2317,-2.4706,300.4,1.1,1.1,2022-06-22,2132,Terra,MODIS,26,6.03,286.3,6.7,N,0
53.3958,-1.3831,307.1,1,1,2022-06-22,2133,Terra,MODIS,70,6.03,288.9,8.6,N,2
53.5695,-0.6212,301.9,1,1,2022-06-22,2133,Terra,MODIS,44,6.03,289.7,5.3,N,2
53.5718,-0.6064,304.4,1,1,2022-06-22,2133,Terra,MODIS,60,6.03,289.9,6.9,N,2
53.5672,-0.6039,325.5,1,1,2022-06-23,1103,Terra,MODIS,59,6.03,305.8,14.8,D,2
